parsed_from,year,month,region,median,mean,modal
https://gorodrabot.ru/salary?y=2020&mnt=%D0%BD%D0%BE%D1%8F%D0%B1%D1%80%D1%8C&l=%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D0%B8%D0%B1%D0%B8%D1%80%D1%81%D0%BA,2020,ноябрь,новосибирск,30000.0,37417.0,30000.0
https://gorodrabot.ru/salary?y=2020&mnt=%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8C&l=%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D0%B8%D0%B1%D0%B8%D1%80%D1%81%D0%BA,2020,сентябрь,новосибирск,30000.0,35412.0,30000.0
https://gorodrabot.ru/salary?y=2019&mnt=%D0%BC%D0%B0%D1%80%D1%82&l=%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D0%B8%D0%B1%D0%B8%D1%80%D1%81%D0%BA,2019,март,новосибирск,,30944.0,
https://gorodrabot.ru/salary?y=2022&mnt=%D0%BE%D0%BA%D1%82%D1%8F%D0%B1%D1%80%D1%8C&l=%D1%83%D1%84%D0%B0,2022,октябрь,уфа,33000.0,57821.0,30000.0
https://gorodrabot.ru/salary?y=2022&mnt=%D0%B4%D0%B5%D0%BA%D0%B0%D0%B1%D1%80%D1%8C&l=%D1%83%D1%84%D0%B0,2022,декабрь,уфа,35000.0,59753.0,30000.0
https://gorodrabot.ru/salary?y=2020&mnt=%D0%BC%D0%B0%D1%80%D1%82&l=%D0%B5%D0%BA%D0%B0%D1%82%D0%B5%D1%80%D0%B8%D0%BD%D0%B1%D1%83%D1%80%D0%B3,2020,март,екатеринбург,30000.0,37182.0,30000.0
https://gorodrabot.ru/salary?y=2021&mnt=%D0%B0%D0%BF%D1%80%D0%B5%D0%BB%D1%8C&l=%D1%83%D1%84%D0%B0,2021,апрель,уфа,30000.0,42141.0,25000.0
https://gorodrabot.ru/salary?y=2021&mnt=%D0%BD%D0%BE%D1%8F%D0%B1%D1%80%D1%8C&l=%D0%B5%D0%BA%D0%B0%D1%82%D0%B5%D1%80%D0%B8%D0%BD%D0%B1%D1%83%D1%80%D0%B3,2021,ноябрь,екатеринбург,35000.0,46026.0,30000.0
https://gorodrabot.ru/salary?y=2020&mnt=%D0%BC%D0%B0%D0%B9&l=%D0%B5%D0%BA%D0%B0%D1%82%D0%B5%D1%80%D0%B8%D0%BD%D0%B1%D1%83%D1%80%D0%B3,2020,май,екатеринбург,30000.0,39399.0,30000.0
https://gorodrabot.ru/salary?y=2020&mnt=%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8C&l=%D0%B5%D0%BA%D0%B0%D1%82%D0%B5%D1%80%D0%B8%D0%BD%D0%B1%D1%83%D1%80%D0%B3,2020,сентябрь,екатеринбург,30000.0,37779.0,30000.0
https://gorodrabot.ru/salary?y=2019&mnt=%D0%BC%D0%B0%D1%80%D1%82&l=%D0%B5%D0%BA%D0%B0%D1%82%D0%B5%D1%80%D0%B8%D0%BD%D0%B1%D1%83%D1%80%D0%B3,2019,март,екатеринбург,,33351.0,
https://gorodrabot.ru/salary?y=2020&mnt=%D0%B8%D1%8E%D0%BB%D1%8C&l=%D0%B5%D0%BA%D0%B0%D1%82%D0%B5%D1%80%D0%B8%D0%BD%D0%B1%D1%83%D1%80%D0%B3,2020,июль,екатеринбург,30000.0,38474.0,30000.0
https://gorodrabot.ru/salary?y=2020&mnt=%D0%BD%D0%BE%D1%8F%D0%B1%D1%80%D1%8C&l=%D0%B5%D0%BA%D0%B0%D1%82%D0%B5%D1%80%D0%B8%D0%BD%D0%B1%D1%83%D1%80%D0%B3,2020,ноябрь,екатеринбург,30000.0,39499.0,30000.0
https://gorodrabot.ru/salary?y=2022&mnt=%D0%B4%D0%B5%D0%BA%D0%B0%D0%B1%D1%80%D1%8C&l=%D1%80%D0%BE%D1%81%D1%82%D0%BE%D0%B2-%D0%BD%D0%B0-%D0%B4%D0%BE%D0%BD%D1%83,2022,декабрь,ростов-на-дону,37000.0,52794.0,40000.0
https://gorodrabot.ru/salary?y=2022&mnt=%D0%BE%D0%BA%D1%82%D1%8F%D0%B1%D1%80%D1%8C&l=%D1%80%D0%BE%D1%81%D1%82%D0%BE%D0%B2-%D0%BD%D0%B0-%D0%B4%D0%BE%D0%BD%D1%83,2022,октябрь,ростов-на-дону,38300.0,50620.0,40000.0
https://gorodrabot.ru/salary?y=2021&mnt=%D0%B0%D0%BF%D1%80%D0%B5%D0%BB%D1%8C&l=%D1%80%D0%BE%D1%81%D1%82%D0%BE%D0%B2-%D0%BD%D0%B0-%D0%B4%D0%BE%D0%BD%D1%83,2021,апрель,ростов-на-дону,30000.0,38537.0,30000.0
https://gorodrabot.ru/salary?y=2019&mnt=%D0%B0%D0%BF%D1%80%D0%B5%D0%BB%D1%8C&l=%D0%B5%D0%BA%D0%B0%D1%82%D0%B5%D1%80%D0%B8%D0%BD%D0%B1%D1%83%D1%80%D0%B3,2019,апрель,екатеринбург,30000.0,33934.0,30000.0
https://gorodrabot.ru/salary?y=2020&mnt=%D0%BC%D0%B0%D0%B9&l=%D0%BA%D0%B0%D0%B7%D0%B0%D0%BD%D1%8C,2020,май,казань,30000.0,37619.0,30000.0
https://gorodrabot.ru/salary?y=2020&mnt=%D0%BC%D0%B0%D1%80%D1%82&l=%D0%BA%D0%B0%D0%B7%D0%B0%D0%BD%D1%8C,2020,март,казань,30000.0,37042.0,30000.0
https://gorodrabot.ru/salary?y=2021&mnt=%D0%BD%D0%BE%D1%8F%D0%B1%D1%80%D1%8C&l=%D0%BA%D0%B0%D0%B7%D0%B0%D0%BD%D1%8C,2021,ноябрь,казань,34000.0,44782.0,30000.0
https://gorodrabot.ru/salary?y=2019&mnt=%D0%BC%D0%B0%D1%80%D1%82&l=%D0%BA%D0%B0%D0%B7%D0%B0%D0%BD%D1%8C,2019,март,казань,,32993.0,
https://gorodrabot.ru/salary?y=2020&mnt=%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8C&l=%D0%BA%D0%B0%D0%B7%D0%B0%D0%BD%D1%8C,2020,сентябрь,казань,30000.0,35949.0,30000.0
https://gorodrabot.ru/salary?y=2020&mnt=%D0%B8%D1%8E%D0%BB%D1%8C&l=%D0%BA%D0%B0%D0%B7%D0%B0%D0%BD%D1%8C,2020,июль,казань,30000.0,36664.0,30000.0
https://gorodrabot.ru/salary?y=2021&mnt=%D0%BD%D0%BE%D1%8F%D0%B1%D1%80%D1%8C&l=%D0%BD%D0%B8%D0%B6%D0%BD%D0%B8%D0%B9+%D0%BD%D0%BE%D0%B2%D0%B3%D0%BE%D1%80%D0%BE%D0%B4,2021,ноябрь,нижний новгород,35000.0,42633.0,30000.0
https://gorodrabot.ru/salary?y=2022&mnt=%D0%B4%D0%B5%D0%BA%D0%B0%D0%B1%D1%80%D1%8C&l=%D0%BA%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B4%D0%B0%D1%80,2022,декабрь,краснодар,38000.0,52556.0,40000.0
https://gorodrabot.ru/salary?y=2020&mnt=%D0%BD%D0%BE%D1%8F%D0%B1%D1%80%D1%8C&l=%D0%BA%D0%B0%D0%B7%D0%B0%D0%BD%D1%8C,2020,ноябрь,казань,30000.0,38600.0,30000.0
https://gorodrabot.ru/salary?y=2021&mnt=%D0%B0%D0%BF%D1%80%D0%B5%D0%BB%D1%8C&l=%D0%BA%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B4%D0%B0%D1%80,2021,апрель,краснодар,30000.0,39747.0,30000.0
https://gorodrabot.ru/salary?y=2022&mnt=%D0%BE%D0%BA%D1%82%D1%8F%D0%B1%D1%80%D1%8C&l=%D0%BA%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B4%D0%B0%D1%80,2022,октябрь,краснодар,37500.0,50582.0,40000.0
https://gorodrabot.ru/salary?y=2020&mnt=%D0%BC%D0%B0%D0%B9&l=%D0%BD%D0%B8%D0%B6%D0%BD%D0%B8%D0%B9+%D0%BD%D0%BE%D0%B2%D0%B3%D0%BE%D1%80%D0%BE%D0%B4,2020,май,нижний новгород,30000.0,35240.0,30000.0
https://gorodrabot.ru/salary?y=2020&mnt=%D0%BC%D0%B0%D1%80%D1%82&l=%D0%BD%D0%B8%D0%B6%D0%BD%D0%B8%D0%B9+%D0%BD%D0%BE%D0%B2%D0%B3%D0%BE%D1%80%D0%BE%D0%B4,2020,март,нижний новгород,30000.0,35544.0,30000.0
https://gorodrabot.ru/salary?y=2020&mnt=%D0%B8%D1%8E%D0%BB%D1%8C&l=%D0%BD%D0%B8%D0%B6%D0%BD%D0%B8%D0%B9+%D0%BD%D0%BE%D0%B2%D0%B3%D0%BE%D1%80%D0%BE%D0%B4,2020,июль,нижний новгород,30000.0,35136.0,30000.0
https://gorodrabot.ru/salary?y=2020&mnt=%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8C&l=%D0%BD%D0%B8%D0%B6%D0%BD%D0%B8%D0%B9+%D0%BD%D0%BE%D0%B2%D0%B3%D0%BE%D1%80%D0%BE%D0%B4,2020,сентябрь,нижний новгород,30000.0,34564.0,30000.0
https://gorodrabot.ru/salary?y=2022&mnt=%D0%BE%D0%BA%D1%82%D1%8F%D0%B1%D1%80%D1%8C&l=%D0%BE%D0%BC%D1%81%D0%BA,2022,октябрь,омск,30000.0,50053.0,30000.0
https://gorodrabot.ru/salary?y=2020&mnt=%D0%BD%D0%BE%D1%8F%D0%B1%D1%80%D1%8C&l=%D0%BD%D0%B8%D0%B6%D0%BD%D0%B8%D0%B9+%D0%BD%D0%BE%D0%B2%D0%B3%D0%BE%D1%80%D0%BE%D0%B4,2020,ноябрь,нижний новгород,30000.0,37307.0,30000.0
https://gorodrabot.ru/salary?y=2019&mnt=%D0%BC%D0%B0%D1%80%D1%82&l=%D0%BD%D0%B8%D0%B6%D0%BD%D0%B8%D0%B9+%D0%BD%D0%BE%D0%B2%D0%B3%D0%BE%D1%80%D0%BE%D0%B4,2019,март,нижний новгород,,31472.0,
https://gorodrabot.ru/salary?y=2021&mnt=%D0%B0%D0%BF%D1%80%D0%B5%D0%BB%D1%8C&l=%D0%BE%D0%BC%D1%81%D0%BA,2021,апрель,омск,25000.0,37325.0,25000.0
https://gorodrabot.ru/salary?y=2022&mnt=%D0%B4%D0%B5%D0%BA%D0%B0%D0%B1%D1%80%D1%8C&l=%D0%BE%D0%BC%D1%81%D0%BA,2022,декабрь,омск,30000.0,51323.0,30000.0
https://gorodrabot.ru/salary?y=2021&mnt=%D0%BD%D0%BE%D1%8F%D0%B1%D1%80%D1%8C&l=%D0%BA%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D1%8F%D1%80%D1%81%D0%BA,2021,ноябрь,красноярск,32000.0,48108.0,30000.0
https://gorodrabot.ru/salary?y=2020&mnt=%D0%BC%D0%B0%D0%B9&l=%D0%BA%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D1%8F%D1%80%D1%81%D0%BA,2020,май,красноярск,30000.0,44643.0,30000.0
https://gorodrabot.ru/salary?y=2020&mnt=%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8C&l=%D0%BA%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D1%8F%D1%80%D1%81%D0%BA,2020,сентябрь,красноярск,30000.0,40391.0,30000.0
https://gorodrabot.ru/salary?y=2020&mnt=%D0%BD%D0%BE%D1%8F%D0%B1%D1%80%D1%8C&l=%D0%BA%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D1%8F%D1%80%D1%81%D0%BA,2020,ноябрь,красноярск,30000.0,42740.0,30000.0
https://gorodrabot.ru/salary?y=2020&mnt=%D0%B8%D1%8E%D0%BB%D1%8C&l=%D0%BA%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D1%8F%D1%80%D1%81%D0%BA,2020,июль,красноярск,30000.0,41651.0,30000.0
https://gorodrabot.ru/salary?y=2020&mnt=%D0%BC%D0%B0%D1%80%D1%82&l=%D0%BA%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D1%8F%D1%80%D1%81%D0%BA,2020,март,красноярск,28500.0,40761.0,30000.0
https://gorodrabot.ru/salary?y=2019&mnt=%D0%BC%D0%B0%D1%80%D1%82&l=%D0%BA%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D1%8F%D1%80%D1%81%D0%BA,2019,март,красноярск,,38169.0,
https://gorodrabot.ru/salary?y=2019&mnt=%D0%BC%D0%B0%D1%80%D1%82&l=%D1%83%D1%84%D0%B0,2019,март,уфа,,38481.0,
https://gorodrabot.ru/salary?y=2022&mnt=%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8C&l=%D1%83%D1%84%D0%B0,2022,сентябрь,уфа,32500.0,57070.0,30000.0
https://gorodrabot.ru/salary?y=2022&mnt=%D0%B4%D0%B5%D0%BA%D0%B0%D0%B1%D1%80%D1%8C&l=%D0%B2%D0%BE%D1%80%D0%BE%D0%BD%D0%B5%D0%B6,2022,декабрь,воронеж,35000.0,53721.0,40000.0
https://gorodrabot.ru/salary?y=2022&mnt=%D0%BE%D0%BA%D1%82%D1%8F%D0%B1%D1%80%D1%8C&l=%D0%B2%D0%BE%D1%80%D0%BE%D0%BD%D0%B5%D0%B6,2022,октябрь,воронеж,35000.0,50397.0,30000.0
https://gorodrabot.ru/salary?y=2020&mnt=%D0%BC%D0%B0%D1%80%D1%82&l=%D1%87%D0%B5%D0%BB%D1%8F%D0%B1%D0%B8%D0%BD%D1%81%D0%BA,2020,март,челябинск,27000.0,33837.0,25000.0
https://gorodrabot.ru/salary?y=2021&mnt=%D0%B0%D0%BF%D1%80%D0%B5%D0%BB%D1%8C&l=%D0%B2%D0%BE%D1%80%D0%BE%D0%BD%D0%B5%D0%B6,2021,апрель,воронеж,30000.0,39359.0,30000.0
https://gorodrabot.ru/salary?y=2020&mnt=%D0%B8%D1%8E%D0%BB%D1%8C&l=%D1%87%D0%B5%D0%BB%D1%8F%D0%B1%D0%B8%D0%BD%D1%81%D0%BA,2020,июль,челябинск,28500.0,35247.0,25000.0
https://gorodrabot.ru/salary?y=2021&mnt=%D0%BD%D0%BE%D1%8F%D0%B1%D1%80%D1%8C&l=%D1%87%D0%B5%D0%BB%D1%8F%D0%B1%D0%B8%D0%BD%D1%81%D0%BA,2021,ноябрь,челябинск,30000.0,42559.0,30000.0
https://gorodrabot.ru/salary?y=2020&mnt=%D0%BC%D0%B0%D0%B9&l=%D1%87%D0%B5%D0%BB%D1%8F%D0%B1%D0%B8%D0%BD%D1%81%D0%BA,2020,май,челябинск,28000.0,35866.0,30000.0
https://gorodrabot.ru/salary?y=2020&mnt=%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8C&l=%D1%87%D0%B5%D0%BB%D1%8F%D0%B1%D0%B8%D0%BD%D1%81%D0%BA,2020,сентябрь,челябинск,28138.0,34508.0,30000.0
https://gorodrabot.ru/salary?y=2022&mnt=%D0%B4%D0%B5%D0%BA%D0%B0%D0%B1%D1%80%D1%8C&l=%D0%BF%D0%B5%D1%80%D0%BC%D1%8C,2022,декабрь,пермь,35000.0,55477.0,30000.0
https://gorodrabot.ru/salary?y=2022&mnt=%D0%BE%D0%BA%D1%82%D1%8F%D0%B1%D1%80%D1%8C&l=%D0%BF%D0%B5%D1%80%D0%BC%D1%8C,2022,октябрь,пермь,35000.0,52104.0,30000.0
https://gorodrabot.ru/salary?y=2020&mnt=%D0%BD%D0%BE%D1%8F%D0%B1%D1%80%D1%8C&l=%D1%87%D0%B5%D0%BB%D1%8F%D0%B1%D0%B8%D0%BD%D1%81%D0%BA,2020,ноябрь,челябинск,30000.0,36820.0,30000.0
https://gorodrabot.ru/salary?y=2020&mnt=%D0%BC%D0%B0%D0%B9&l=%D1%81%D0%B0%D0%BC%D0%B0%D1%80%D0%B0,2020,май,самара,30000.0,37393.0,30000.0
https://gorodrabot.ru/salary?y=2020&mnt=%D0%B8%D1%8E%D0%BB%D1%8C&l=%D1%81%D0%B0%D0%BC%D0%B0%D1%80%D0%B0,2020,июль,самара,30000.0,36535.0,30000.0
https://gorodrabot.ru/salary?y=2021&mnt=%D0%B0%D0%BF%D1%80%D0%B5%D0%BB%D1%8C&l=%D0%BF%D0%B5%D1%80%D0%BC%D1%8C,2021,апрель,пермь,25000.0,32607.0,25000.0
https://gorodrabot.ru/salary?y=2021&mnt=%D0%B8%D1%8E%D0%BD%D1%8C&l=%D0%BA%D0%B0%D0%B7%D0%B0%D0%BD%D1%8C,2021,июнь,казань,30000.0,40817.0,30000.0
https://gorodrabot.ru/salary?y=2020&mnt=%D0%BD%D0%BE%D1%8F%D0%B1%D1%80%D1%8C&l=%D1%81%D0%B0%D0%BC%D0%B0%D1%80%D0%B0,2020,ноябрь,самара,30000.0,37989.0,30000.0
https://gorodrabot.ru/salary?y=2020&mnt=%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8C&l=%D1%81%D0%B0%D0%BC%D0%B0%D1%80%D0%B0,2020,сентябрь,самара,30000.0,35875.0,30000.0
https://gorodrabot.ru/salary?y=2020&mnt=%D0%BC%D0%B0%D1%80%D1%82&l=%D1%81%D0%B0%D0%BC%D0%B0%D1%80%D0%B0,2020,март,самара,30000.0,35784.0,25000.0
https://gorodrabot.ru/salary?y=2021&mnt=%D0%BD%D0%BE%D1%8F%D0%B1%D1%80%D1%8C&l=%D1%81%D0%B0%D0%BC%D0%B0%D1%80%D0%B0,2021,ноябрь,самара,30000.0,43541.0,30000.0
https://gorodrabot.ru/salary?y=2019&mnt=%D0%B0%D0%BF%D1%80%D0%B5%D0%BB%D1%8C&l=%D0%BA%D0%B0%D0%B7%D0%B0%D0%BD%D1%8C,2019,апрель,казань,26337.0,32819.0,30000.0
https://gorodrabot.ru/salary?y=2022&mnt=%D0%BE%D0%BA%D1%82%D1%8F%D0%B1%D1%80%D1%8C&l=%D0%B2%D0%BE%D0%BB%D0%B3%D0%BE%D0%B3%D1%80%D0%B0%D0%B4,2022,октябрь,волгоград,30000.0,50736.0,30000.0
https://gorodrabot.ru/salary?y=2021&mnt=%D0%B0%D0%BF%D1%80%D0%B5%D0%BB%D1%8C&l=%D0%B2%D0%BE%D0%BB%D0%B3%D0%BE%D0%B3%D1%80%D0%B0%D0%B4,2021,апрель,волгоград,28000.0,37440.0,30000.0
https://gorodrabot.ru/salary?y=2022&mnt=%D0%B4%D0%B5%D0%BA%D0%B0%D0%B1%D1%80%D1%8C&l=%D0%B2%D0%BE%D0%BB%D0%B3%D0%BE%D0%B3%D1%80%D0%B0%D0%B4,2022,декабрь,волгоград,30000.0,53942.0,30000.0
https://gorodrabot.ru/salary?y=2020&mnt=%D0%B8%D1%8E%D0%BB%D1%8C&l=%D1%83%D1%84%D0%B0,2020,июль,уфа,29800.0,37772.0,25000.0
https://gorodrabot.ru/salary?y=2020&mnt=%D0%BC%D0%B0%D0%B9&l=%D1%83%D1%84%D0%B0,2020,май,уфа,30000.0,40385.0,25000.0
https://gorodrabot.ru/salary?y=2020&mnt=%D0%BD%D0%BE%D1%8F%D0%B1%D1%80%D1%8C&l=%D1%83%D1%84%D0%B0,2020,ноябрь,уфа,30000.0,42573.0,25000.0
https://gorodrabot.ru/salary?y=2020&mnt=%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8C&l=%D1%83%D1%84%D0%B0,2020,сентябрь,уфа,30000.0,38904.0,25000.0
https://gorodrabot.ru/salary?y=2020&mnt=%D0%BC%D0%B0%D1%80%D1%82&l=%D1%83%D1%84%D0%B0,2020,март,уфа,30000.0,39844.0,25000.0
https://gorodrabot.ru/salary?y=2021&mnt=%D0%BD%D0%BE%D1%8F%D0%B1%D1%80%D1%8C&l=%D1%83%D1%84%D0%B0,2021,ноябрь,уфа,30000.0,47368.0,30000.0
https://gorodrabot.ru/salary?y=2021&mnt=%D0%BC%D0%B0%D0%B9&l=%D1%81%D0%B5%D0%B2%D0%B0%D1%81%D1%82%D0%BE%D0%BF%D0%BE%D0%BB%D1%8C,2021,май,севастополь,30000.0,31098.0,30000.0
https://gorodrabot.ru/salary?y=2021&mnt=%D0%B0%D0%BF%D1%80%D0%B5%D0%BB%D1%8C&l=%D0%B4%D0%BE%D0%BD%D0%B5%D1%86%D0%BA,2021,апрель,донецк,24000.0,45566.0,20000.0
https://gorodrabot.ru/salary?y=2022&mnt=%D0%B4%D0%B5%D0%BA%D0%B0%D0%B1%D1%80%D1%8C&l=%D0%B4%D0%BE%D0%BD%D0%B5%D1%86%D0%BA,2022,декабрь,донецк,30000.0,74327.0,30000.0
https://gorodrabot.ru/salary?y=2021&mnt=%D0%BD%D0%BE%D1%8F%D0%B1%D1%80%D1%8C&l=%D1%80%D0%BE%D1%81%D1%82%D0%BE%D0%B2-%D0%BD%D0%B0-%D0%B4%D0%BE%D0%BD%D1%83,2021,ноябрь,ростов-на-дону,35000.0,43276.0,30000.0
https://gorodrabot.ru/salary?y=2022&mnt=%D0%BE%D0%BA%D1%82%D1%8F%D0%B1%D1%80%D1%8C&l=%D0%B4%D0%BE%D0%BD%D0%B5%D1%86%D0%BA,2022,октябрь,донецк,26000.0,64359.0,40000.0
https://gorodrabot.ru/salary?y=2021&mnt=%D0%BC%D0%B0%D0%B9&l=%D0%B2%D0%BB%D0%B0%D0%B4%D0%B8%D0%B2%D0%BE%D1%81%D1%82%D0%BE%D0%BA,2021,май,владивосток,34000.0,44197.0,40000.0
https://gorodrabot.ru/salary?y=2020&mnt=%D0%BC%D0%B0%D1%80%D1%82&l=%D1%80%D0%BE%D1%81%D1%82%D0%BE%D0%B2-%D0%BD%D0%B0-%D0%B4%D0%BE%D0%BD%D1%83,2020,март,ростов-на-дону,30000.0,35393.0,30000.0
https://gorodrabot.ru/salary?y=2020&mnt=%D0%BC%D0%B0%D0%B9&l=%D1%80%D0%BE%D1%81%D1%82%D0%BE%D0%B2-%D0%BD%D0%B0-%D0%B4%D0%BE%D0%BD%D1%83,2020,май,ростов-на-дону,30000.0,35643.0,30000.0
https://gorodrabot.ru/salary?y=2020&mnt=%D0%B8%D1%8E%D0%BB%D1%8C&l=%D1%80%D0%BE%D1%81%D1%82%D0%BE%D0%B2-%D0%BD%D0%B0-%D0%B4%D0%BE%D0%BD%D1%83,2020,июль,ростов-на-дону,30000.0,34932.0,30000.0
https://gorodrabot.ru/salary?y=2020&mnt=%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8C&l=%D1%80%D0%BE%D1%81%D1%82%D0%BE%D0%B2-%D0%BD%D0%B0-%D0%B4%D0%BE%D0%BD%D1%83,2020,сентябрь,ростов-на-дону,30000.0,34878.0,30000.0
https://gorodrabot.ru/salary?y=2021&mnt=%D0%B0%D0%BF%D1%80%D0%B5%D0%BB%D1%8C&l=%D1%81%D0%B0%D1%80%D0%B0%D1%82%D0%BE%D0%B2,2021,апрель,саратов,30000.0,37583.0,30000.0
https://gorodrabot.ru/salary?y=2022&mnt=%D0%B4%D0%B5%D0%BA%D0%B0%D0%B1%D1%80%D1%8C&l=%D1%81%D0%B0%D1%80%D0%B0%D1%82%D0%BE%D0%B2,2022,декабрь,саратов,32500.0,54619.0,30000.0
https://gorodrabot.ru/salary?y=2022&mnt=%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8C&l=%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D0%B8%D0%B1%D0%B8%D1%80%D1%81%D0%BA,2022,сентябрь,новосибирск,35000.0,49113.0,40000.0
https://gorodrabot.ru/salary?y=2020&mnt=%D0%BD%D0%BE%D1%8F%D0%B1%D1%80%D1%8C&l=%D1%80%D0%BE%D1%81%D1%82%D0%BE%D0%B2-%D0%BD%D0%B0-%D0%B4%D0%BE%D0%BD%D1%83,2020,ноябрь,ростов-на-дону,30000.0,37529.0,30000.0
https://gorodrabot.ru/salary?y=2021&mnt=%D0%BD%D0%BE%D1%8F%D0%B1%D1%80%D1%8C&l=%D0%BA%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B4%D0%B0%D1%80,2021,ноябрь,краснодар,35000.0,46226.0,30000.0
https://gorodrabot.ru/salary?y=2022&mnt=%D0%BE%D0%BA%D1%82%D1%8F%D0%B1%D1%80%D1%8C&l=%D1%81%D0%B0%D1%80%D0%B0%D1%82%D0%BE%D0%B2,2022,октябрь,саратов,32200.0,51446.0,30000.0
https://gorodrabot.ru/salary?y=2020&mnt=%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8C&l=%D0%BA%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B4%D0%B0%D1%80,2020,сентябрь,краснодар,30000.0,36768.0,30000.0
https://gorodrabot.ru/salary?y=2020&mnt=%D0%B8%D1%8E%D0%BB%D1%8C&l=%D0%BA%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B4%D0%B0%D1%80,2020,июль,краснодар,30000.0,35916.0,30000.0
https://gorodrabot.ru/salary?y=2020&mnt=%D0%BC%D0%B0%D1%80%D1%82&l=%D0%BA%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B4%D0%B0%D1%80,2020,март,краснодар,30000.0,37087.0,30000.0
https://gorodrabot.ru/salary?y=2020&mnt=%D0%BC%D0%B0%D0%B9&l=%D0%BA%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B4%D0%B0%D1%80,2020,май,краснодар,30000.0,37898.0,30000.0
https://gorodrabot.ru/salary?y=2020&mnt=%D0%BD%D0%BE%D1%8F%D0%B1%D1%80%D1%8C&l=%D0%BA%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B4%D0%B0%D1%80,2020,ноябрь,краснодар,30000.0,39372.0,30000.0
https://gorodrabot.ru/salary?y=2022&mnt=%D0%BE%D0%BA%D1%82%D1%8F%D0%B1%D1%80%D1%8C&l=%D1%82%D1%8E%D0%BC%D0%B5%D0%BD%D1%8C,2022,октябрь,тюмень,35000.0,55795.0,30000.0
https://gorodrabot.ru/salary?y=2022&mnt=%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8C&l=%D1%81%D0%B0%D0%BC%D0%B0%D1%80%D0%B0,2022,сентябрь,самара,35000.0,50352.0,30000.0
https://gorodrabot.ru/salary?y=2019&mnt=%D0%BC%D0%B0%D1%80%D1%82&l=%D1%80%D0%BE%D1%81%D1%82%D0%BE%D0%B2-%D0%BD%D0%B0-%D0%B4%D0%BE%D0%BD%D1%83,2019,март,ростов-на-дону,,32296.0,
https://gorodrabot.ru/salary?y=2021&mnt=%D0%BD%D0%BE%D1%8F%D0%B1%D1%80%D1%8C&l=%D0%BE%D0%BC%D1%81%D0%BA,2021,ноябрь,омск,28000.0,40711.0,30000.0
https://gorodrabot.ru/salary?y=2021&mnt=%D0%B0%D0%BF%D1%80%D0%B5%D0%BB%D1%8C&l=%D1%82%D1%8E%D0%BC%D0%B5%D0%BD%D1%8C,2021,апрель,тюмень,30000.0,42236.0,30000.0
https://gorodrabot.ru/salary?y=2022&mnt=%D0%B4%D0%B5%D0%BA%D0%B0%D0%B1%D1%80%D1%8C&l=%D1%82%D1%8E%D0%BC%D0%B5%D0%BD%D1%8C,2022,декабрь,тюмень,35000.0,59667.0,40000.0
https://gorodrabot.ru/salary?y=2020&mnt=%D0%BD%D0%BE%D1%8F%D0%B1%D1%80%D1%8C&l=%D0%BE%D0%BC%D1%81%D0%BA,2020,ноябрь,омск,25000.0,35791.0,25000.0
